objective_value,dual_bound,solution,time,termination,nodes,num_blocked_cycles
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-1.02215938011443e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.02215938011443e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.5745516002141358e-11,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.5745516002141358e-11,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-1.1357326445715889e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.5293011301764636e-10,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-1.1268597332858733e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-2.2714652891431777e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,5.105915690251095e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.7053025658242404e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-7.647406683932223e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-4.908786552950526e-11,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-3.189811607214736e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-1.1927410995823112e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-1.02215938011443e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.1268763699945339e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-2.2714652891431777e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,6.821210263296968e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-6.158273890832788e-11,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.7552626019323725e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-1.7552626019323725e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.2799706904323188e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-2.2248869413488137e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,20.00000000008423,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-2.444378033317207e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-6.011397396072277e-14,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,2.2737367544323206e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-6.011397396072277e-14,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,9.99999999999872,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.166251022938808e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,3.119726699196689e-14,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-6.011397396072277e-14,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-6.011397396072277e-14,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.657934307102666e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-9.999999999999686,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,10.000000000000144,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,10.000000000000144,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-1.486477607670622e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-2.946710474694789e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-9.937660640001236e-11,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-1.0896838986695911e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,9.937660640001236e-11,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.1268597332858733e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-10.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.1268763699945339e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,10.000000000000144,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.4040213436317117e-11,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,1.4040213436317117e-11,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-3.4675595728117514e-12,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-1.1268763699945339e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-6.169542488165647e-11,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,-9.653727478858505e-13,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
0.0,0.876997214392794,0.0,1800.097106,TIME_LIMIT,70,200
