objective_value,dual_bound,solution,time,termination,nodes,num_blocked_cycles,ceiling,time_limit,shortest_cycles,nullspace_formulation,block_limit
NaN,NaN,NaN,1800.000499,TIME_LIMIT,8902,50,50,1800,false,false,500
