objective_fba,vars_fba,time_fba,termination_fba
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,0.0,0.056867,OPTIMAL
0.0,-0.0,0.056867,OPTIMAL
