objective_value,dual_bound,solution,time,termination,time_limit,thermo_feasible
0.058173872989699144,0.058173872989699144,"[0.0, 0.0, 0.0, 0.0035756571033118585, 0.00037539600240252876, 0.0010347968527407683, 0.0, 0.0, 1.0, 0.0, 0.0010347968527407683, 0.002741618286258542, 0.002154236690681549, 0.0007107102063151547, -0.01503503747418774, 0.002741618286258542, -0.0, 0.006262766470579053, 0.0, 4.252510115547009e-5, 0.0, 0.004692188247603154, 0.0, 0.01503503747418774, 4.6539098391759315e-5, 0.0291136383025493, 0.006971266069720598, 0.00037539600240252876, 0.0, 0.0007620777361650591, 0.0, 0.02475542625978001, 0.005103652051259297, 0.0, 0.0, 0.00242462885233767, 999.9572755369818, 0.00484925770467534, -0.0, 1.0, 0.0003408407218466474, 0.00032577368874231525, 0.00032577368874231525, 0.0, -4.434874952577237, -1.6805133673525319e-16, 0.0, 0.0, 0.008132067531356991, 0.03968080598338465, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 1.9731105256426418, 9.307819678351866e-5, -0.01503503747418774, -0.0, 0.0, 0.9731105256426418, 0.016704627628992108, 0.0, 0.0, 9.929392173300288, 9.929392173300288, 0.0, 0.0, 0.00068645170127845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033217281477117607, 0.018065489039840146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011706910200447059, 0.0011706910200447059, 0.0, 0.0, -0.0, 0.015773903835029916, 0.0, 0.0020419029419384404, 0.0, 0.0, 0.0, 0.0, -0.0, 4.6539098391759315e-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00700529778541957, 0.00700529778541957, 8.673617379884035e-19, -0.00020314316448002934, 0.0, 0.0, -0.0, 0.004584450234826231, 0.0046986455475050105, 0.0006136180122953465, -0.02174533554967655, 0.9972251644322644, 0.001758770702097574, 0.0, 0.0, 0.0003379902020701521, 0.004083805883876881, 1.0, 0.0, 0.0011402079105980428, 4.6539098391759315e-5, 0.017972410843056626, 0.02174533554967655, 0.0, 0.0030192821820383764, 0.0, 0.0, 0.0030192821820383764, 0.0, 0.9051927593634869, -0.0, 0.0030192821820383764, 0.11535087849184159, 0.0, 0.0, 0.0, 0.004358212042769291, 6.609411383009741, 0.0, -0.0, 0.0, 0.0, 0.006971266069720598, 0.0, 0.0, 0.0005729544750755469, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.03968080598338465, 0.005103652051259297, 0.0, 0.0046986455475050105, 0.004999055427623818, 0.0046986455475050105, -999.9999534609016, 4.6539098391759315e-5, -0.0, 0.0, 0.000837703771051679, 0.0, -0.0, 0.00068645170127845, 0.0, 0.0, 0.0, 0.024977708628476192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027662258345331845, 0.0012637110429552347, 0.0, 0.0007204834169774236, 0.0, 0.0, 4.6539098391759315e-5, 0.01073942051875269, -0.017972410843056626, 0.02475542625978001, -0.0, 0.0020419029419384404, 0.0, 4.6539098391759315e-5, 0.01073942051875269, 0.006971266069720598, 4.252510115547009e-5, 0.006971266069720598, 0.002769658093039577, -0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 4.6539098391759315e-5, 4.6539098391759315e-5, -0.0, 0.0, -0.0, 0.0011402079105980428, 0.0, 0.0011402079105980428, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 1.6002940086832602, 0.0, 0.0, 0.0, 0.0005933735044949314, 0.0, 0.0, 0.0, 0.027662258345331845, 0.027708797443723603, -4.979254476495991, -0.0, 0.0, -0.0, -0.0, 0.6401473971564333, -0.00037539600240252876, 0.0, 0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.07742389843134845, 0.0, 0.0009417768298302396, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.0, -8.673617379884035e-19, -1.0, 0.0, -0.0, 0.0006215878328949354, -0.007746607448927246, 1.9597020878311189, -0.0, 0.0, -0.0, 0.0, 0.0004932562690796591, 0.0, -1.0, -0.0, -0.0, -0.0, 0.0, 4.434874952577237, -0.0, 0.00012815704219630727, -0.0, -0.0, -0.0, 1.6805133673525319e-16, 0.0, 0.0, 0.0, 0.0005568403122574002, 0.0, -0.0, 0.0, 2.1006417091906648e-19, 0.0, 0.0, -0.0003257736887423152, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0, -0.0, -0.0, 0.0, -0.0, -1.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 6.269104933495335, 0.03358505670215909, 0.0, -4.58302811952759, 0.0, 0.0008530034996479586, 0.0, 0.0005729544750755469, -0.0, -0.0, 0.0, -0.0, 0.0, -0.0005729544750755469, 0.03358505670215909, 0.03358505670215909, -0.002424628852337671, 0.00617224792420708, 0.02905028695486606, 0.0, 0.000139617295175278, 0.0038254557139296265, -9.307819678351866e-5, 0.0, 0.013346075419677809, 0.0, 0.0, 0.0, 0.0007504429615671192, 0.0, 0.0, -0.0, 0.0013680167972257651, -0.0, 0.005428989435953532, 0.0, 1000.0, -0.0, 0.0, 0.01451827896042024, 0.0, 9.307819678351863e-5, 0.0, 0.0, 0.0, 0.008877798409212007, 0.0, -1.0, 0.9992704414588361, 0.0, 0.008877798409212007, 0.0, 0.018374217783796613, 0.0, 0.0, 0.027981865603532028, 0.0, 0.0002185592408222998, 0.04273388718563011, 0.0, 0.0, 0.0007204834169774236, 6.713264943011284e-5, 0.00030878691782932304, 0.002769658093039577, 0.0, 0.00014811068063177408, 0.00037539600240252876, 7.04485601905257e-5, 0.00031390621865241657, 0.00031390621865241673, 0.0002223987164396199, 0.00014078077263507201, 0.0, 0.0, 0.0, 0.0, 0.019206802254025053, 6.841247463588623e-5, 4.252510115547009e-5, 0.0011169383614022235, 0.0, 4.6539098391759315e-5, -0.0, 0.0020419029419384404, 0.0, 0.0007107102063151547, 0.0, 0.009148830483471017, 0.0, 0.0, 0.008029739688768174, 0.0, 0.0, 0.0, 6.841247463588623e-5, 0.0, 4.252510115547009e-5, 0.0, 0.0, 6.841247463588623e-5, 0.0, 0.017086422757423503, 0.0, -6.269104933495335, 0.0, 0.7135095376017712, 0.02480196535817177, 0.0, 0.0, 0.00042792700971222705, 0.4310133081959494, 0.005428989435953532, 0.005428989435953532, 0.005428989435953532, 0.0, 0.0, 0.0004560831642392412, 0.0, 0.019206802254025053, 6.841247463588623e-5, 0.0, 0.004358212042769291, 0.004358212042769291, 0.0, 0.00042792700971222705, 0.05510223432196619, 0.0, 0.004200153629856415, 0.0, 0.0, 6.841247463588623e-5, 0.00013961729517527794, 0.00042792700971222705, 0.0, 0.0, 0.0, 0.12279457458411182, 0.0, 0.0, 0.0, 4.6539098391759315e-5, 0.0, -0.0, 4.6539098391759315e-5, 0.0, 0.0, 0.0, 0.0, 0.0, -999.2331764153668, -0.017046690002171537, 0.02480196535817177, 6.841247463588623e-5, 0.007369989795191933, 0.00789477630343207, 0.0017819239035475358, 0.00013682494927177242, 0.004358212042769291, -0.0291136383025493, 0.0, 0.018374217783796613, 0.0, 1.9731105256426418, 0.00068645170127845, 6.841247463588623e-5, 0.0, 0.0, 0.0012637110429552347, 0.0, 0.00013682494927177242, 0.004358212042769291, 0.0, 0.002769658093039577, 0.0007620777361650591, 0.00013682494927177242, 0.004358212042769291, 0.027662258345331845, 0.011908773539721314, -0.011908773539721314, -0.011908773539721314, 0.011908773539721314, 0.0011706910200447059, -0.005103652051259297, 0.0, -0.03968080598338465, 0.005103652051259297, 0.0, 0.0, 0.0, 0.00013682494927177242, 0.0007204834169774239, 0.00013682494927177242, 0.0, 1000.0, -0.11389899436105919, 0.0, 0.11389899436105919, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014657896255595519, 0.0, -0.011908773539721314, 0.0, -0.0, 0.0, 0.005530299235765751, 0.0, 9.307819678351866e-5, 0.0, 0.0011402079105980428, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0007620777361650591, 0.0, 0.0, 0.0, -0.0, 0.0, 0.05391560366072107, 0.05391560366072107, 0.010311028118059224, 0.01368249492717724, 0.0009417768298302396, 0.0, 0.0, 0.0, 0.0, 0.0006215878328949354, 0.0011285731360001633, 0.0004932562690796591, 0.00012815704219630727, 0.0005568403122574002, 0.00012815704219630727, 0.0005568403122574002, 0.0, 0.0, 0.0, 0.0, 0.004027900791933779, 0.0009417768298302396, 0.0006215878328949354, -0.00955820002769953, 0.0004065771983250073, -0.0, 7.411351418887674e-5, 0.0, 0.0, 0.0004932562690796591, 0.0009417768298302396, 0.0006215878328949354, 0.0004932562690796591, 0.00012815704219630727, 0.0, 0.0005933735044949314, 0.0, 0.042352208404944684, 0.0, 0.0005568403122574002, 0.0009417768298302396, 0.0007497448750912427, 0.0010500965813370594, 0.0, -0.0, 0.027981865603532028, 0.0, 0.0, 0.027662258345331845, 0.0, 1000.0, 0.0, 0.027662258345331845, 0.0, 0.0, 0.0007911646726599308, 0.027662258345331845, 0.00828139986332161, -1.6002940086832602, 0.0, 0.0, 0.010311028118059224, 0.0016754075421033581, 0.0, 994.9731518439653, 1000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0016754075421033581, 0.0, 0.0, 0.0, 0.0, 0.0016754075421033581, -0.0, 0.0, 0.4383376919338957, -1000.0, -0.026084177951921084, 0.040119320637981064, 0.0, 0.014645330699029752, 0.0006358986056504014, -0.0, 0.00068645170127845, 0.0011285731360001633, 0.0, 0.0, 0.0, 0.0, 0.014657896255595519, 0.0, 0.02480196535817177, 0.0011706910200447059, 0.004358212042769291, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02475542625978001, 0.004358212042769291, -0.039935900675622804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019206802254025053, 0.07336214044533784, -0.04391324611275028, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02480196535817177, -0.7135095376017712, 0.0, 0.0, 0.0, 0.004358212042769291, 0.0, 0.0, -0.6401473971564333, -0.017128947858578974, 0.0, 0.0003773739140841785, 0.001038287285120151, 0.0, 0.05426168003113936, 0.0003379902020701522, 0.0, 5.683587391093609e-5, 0.006971266069720598, 0.00023624409821116827, 0.07336214044533784, 0.0003773739140841785, 0.001038287285120151, 0.0, 0.0003379902020701522, -0.00037539600240252876, 0.07336214044533784, 0.00023624409821116827, 0.0, -0.008132067531356991, 0.0, 0.0, -0.0027982796385505083, 0.0011402079105980428, 0.0012637110429552347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0012637110429552347, 0.0, 0.0, 0.0, 0.0, 0.07742389843134845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5836818558617716, 0.0, 0.0, 0.0, -0.004027900791933779, 0.0020419029419384404, 0.0, 4.6539098391759315e-5, 0.0, 0.0, -990.0706078266998, 0.0, 0.0011402079105980428, 0.0, 0.19567939840157547, 0.0016754075421033581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005584691807011118, 0.0, 0.0020419029419384404, 0.0011402079105980428, 0.014657896255595519, 0.0, 0.004083805883876881, 0.0020419029419384404, 0.0, 0.0, 0.0007965166689749608, 0.0, 0.0, 0.009491067378269416, 0.0, 0.0, 0.0011285731360001633, 0.0011285731360001633, 0.0005933735044949314, 0.0011402079105980428, 0.0018939086090526457, 0.0, 0.0027982796385505083, 0.0, 9.307819678351866e-5, 0.0, 0.0, -0.04122074596658434, -0.03713694008270746, 0.0010965775058558293, 0.0, 0.0010965775058558293, 0.0, 0.0, 0.0, 0.02480196535817177, 0.0, 4.252510115547009e-5, 0.007746607448927246, 0.0046986455475050105, -0.0046986455475050105, 0.0, 0.0, 4.979254476495991, 0.0, 0.0, 0.0, 0.0, 0.0, 4.6539098391759336e-5, 0.007005297785419567, 0.0, 4.6539098391759336e-5, 0.0, -0.0018939086090526457, 0.0, 0.006971266069720598, 0.006971266069720598, 0.0, -0.0033217281477117607, 0.005103652051259297, 0.0, 5.735943876784338e-5, 0.011908773539721314, 0.001155216769829446, 0.001155216769829446, 0.0, 0.0, 0.017972410843056626, 0.0, 0.0, 0.002587108479597901, 0.005816340169256102, 0.001155216769829446, 0.001155216769829446, 5.735943876784338e-5, 0.0, 0.0, 0.00068645170127845, 0.00068645170127845, 0.002367792978426735, 0.002367792978426735, -1.9597020878311189, 0.0, 0.0, -1.9387032394196462, 5.683587391093609e-5, 0.002587108479597901, 0.007746607448927246, 0.004183283206689266, 0.008029739688768174, -0.0, -0.0, -0.0, -0.017124739948431875, 0.0, 0.0, 6.841247463588623e-5, 0.00019255551959590424, 0.0012757530346641027, 0.00012815704219630727, 0.0012757530346641027, 0.01503503747418774, 0.0, 0.00012780799895836903, 5.683587391093609e-5, 6.422395578062787e-5, 0.0, 4.252510115547009e-5, 4.252510115547009e-5, 4.252510115547009e-5, 0.0046986455475050105, 5.683587391093609e-5, 0.001155216769829446, 0.001155216769829446, 5.683587391093609e-5, 5.683587391093609e-5, 5.735943876784338e-5, 5.683587391093609e-5, 0.0, 0.0, 0.020439564796549764, -0.017972410843056626, 4.6539098391759336e-5, 0.00013961729517527794, 9.307819678351866e-5, 0.0, 0.00789477630343207, 0.0, 0.0, 0.0, 0.0, 4.6539098391759315e-5, 0.0, -0.017124739948431875, -0.024096006018152472, 0.0, 0.0, -0.0005933735044949314, 0.0, 0.0, 0.0, -0.0, -1000.0, 0.0, 0.0, 6.434030352660729e-5, 6.39912602886691e-5, 6.422395578062789e-5, 6.381673866969999e-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.6539098391759315e-5, 0.0, 0.0, 0.0, 0.002676579896256058, 0.0, 4.6539098391759315e-5, 0.8780426444046616, 0.011017026240662153, 0.015433063113183265, 0.0158106697227594, 0.0, 0.008029739688768174, 0.0, 0.0, 0.0003766176537353124, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, -0.0031890335434223175, 0.0, 0.0011706910200447059, 0.0011706910200447059, 0.0, 0.0, 0.001990128194977608, 0.007369989795191933, 0.0011402079105980428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001155216769829446, 0.0, 0.001155216769829446, 5.735943876784338e-5, 0.0, -0.0003766176537353124, 7.277551511011366e-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014657896255595519, 0.0, 0.0, 0.0, 0.0, 0.0, 0.39137770331187766, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.307819678351866e-5, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05817387298969917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014825611531424827, 0.0007620777361650591, 0.0007620777361650591, 0.0, -1.9451838088706987, 0.001675407542103358, 0.014657896255595519, 0.014657896255595519, 0.014657896255595519, 0.014657896255595519, 0.0, 0.00068645170127845, 0.0, 0.0, 0.0, 0.0, 0.014657896255595519, 0.0, 0.0, 0.0, 0.0003723127871340747, 0.0003723127871340747, -0.0, 0.0, 0.0, 4.6539098391759315e-5, -4.6539098391759315e-5, -0.0, 0.0, -0.007369989795191878, 3.15, -999.9880260717225, 0.0, 0.0, 9.307819678351863e-5, 0.0, 0.0, 0.0, 0.007746607448927246, 0.0, 0.0, 0.0005933735044949314, 0.0, 0.0, 0.0, -0.0, -2.1006417091906648e-19, 0.001716129253196125, 0.0, 0.0, 0.001716129253196125, 0.0, 0.0017161292531961254, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.307819678351867e-5, 4.6539098391759336e-5, 0.0011169383614022235, -1.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 3.8461011398718545, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01368249492717724, 0.01368249492717724, 0.0, 0.01368249492717724, 0.0, 0.0, 0.0, 0.00068645170127845, 0.00068645170127845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, -0.9936170463078242, 0.0, 0.017972410843056626, 0.0, 0.0, 4.252510115547009e-5, 0.0, 0.0, -9.307819678351863e-5, 0.00068645170127845, 0.00068645170127845, 0.00068645170127845]",0.053454999999999996,OPTIMAL,1800,false
