objective_value,dual_bounds,objective_values,solution,time,termination,time_limit,iter
0.026780471185595994,"Any[0.02678044478586573, 0.02678089535913313, 0.02678077438688821, 0.026780745545789693, 0.026780677274545774, 0.026780709978915424, 0.02678044543197938, 0.026780472736109284, 0.02677741883258408, 0.026781401145315287, 0.02678046694390639, 0.026780471185595994]","Any[0.02678044478586573, 0.02678089535913313, 0.02678077438688821, 0.026780745545789693, 0.026780677274545774, 0.026780709978915424, 0.02678044543197938, 0.026780472736109284, 0.02677741883258408, 0.026781401145315287, 0.02678046694390639, 0.026780471185595994]","[0.009144177041853167, 0.03422920965332955, -0.07981630727603095, 0.0, 1.80500375790917e-5, 0.0005058240712969564, 0.8, 0.002777104837150546, 0.0, 2.3565252957844574, 0.0, 5.417689320846069e-5, 0.0, 0.0, 0.0, 0.0, -0.024393658557044062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.013891433209035e-5, 0.0006325547294037774, 0.0006341883381461057, 0.0, 0.01115535645045096, 0.00012693806093011517, 1.3390235592797997e-5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3390235592797997e-5, 0.0, 0.012718021742253668, 0.000126939433419725, 0.0, 0.016100416555136242, 0.0, 0.00851341977249831, 0.00012693806093011517, 0.00012693806093011517, 0.0, 0.0, 0.0, 0.0004335711405474285, 0.0, 0.0, 0.02560664928430864, 0.0, 0.0, 0.0, 0.034339542772559545, -0.016100416555136242, 0.0, 0.000126939433419725, 0.0, 0.17181138466043794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0023877401519179775, 0.0, 0.00012693806093011517, 0.0, 0.008890115243107712, 0.00012693806093011517, 0.0, -1.3788560727500277e-9, 0.013421587956459785, 0.017813015564630587, 0.008890115243107712, 0.0, 0.00043357582849479914, 0.0004335711405474285, 0.0, 0.000126939433419725, 0.0, 0.000126939433419725, 0.0, -0.016100416555136242, 1.80500375790917e-5, 0.0023877401519179775, 0.000126939433419725, -0.0006325547294037774, 0.00027101836839823145, 0.0, 0.013017895025915556, 0.000126939433419725, 0.00012693806093011517, 0.00012693806093011517, 0.0, 0.00012693806093011517, 0.016198722818406088, 0.0005780510020845088, 0.013421587956459785, 0.0010117017027369002, -0.013421587956459785, 1.3390235592797997e-5, 1.3390235592797997e-5, 0.0, 1.3390235592797997e-5, 0.034339542772559545, 0.0, 0.003693016819972473, 0.0, 0.0, 5.417689320846069e-5, 1.3390235592797997e-5, 0.0, 0.000126939433419725, -0.01505330285342351, 6.346903046505759e-5, 0.0003794249345661929, 0.00012693806093011517, 0.0, 0.0005058240712969564, 0.0, 0.0, 0.0, 0.0, 0.00036126855629368997, -0.013017895025915556, 0.0, 0.0, 0.0, 0.0, 0.016267135745641592, 0.0, 0.0015916036451029327, 0.0, 0.0005765835446258818, 0.0, -1.3390235592798e-7, 0.0, 0.0016657453077440708, 0.0, 0.0, 0.0, 0.0, -1.3390235592798e-7, 0.010055958176963031, 0.010055958176963031, 0.0, 0.0016657453077440708, 0.00025387612186023034, 0.0, 0.0, -0.0005765835446258818, 0.0, 0.0, 0.0, 0.0, 1.3390235592797997e-5, 0.0005780510020845088, 0.0010117017027369002, 0.0, 1.3390235592797997e-5, -0.008668838522777422, 0.0, 1.80500375790917e-5, 0.00027101836839823145, 0.0, 0.02560664928430864, -0.00851341977249831, 0.00851341977249831, 0.0, -0.03422920965332955, -3.28777955263309, 1.80500375790917e-5, 0.010055958176963031, 0.010055958176963031, 0.0008886028144092675, 1.633608742328263e-6, -7.64149262182795e-8, 0.007064611883834004, 1.8407837603096056e-6, 0.0006341883381461057, 0.009144177041853167, 1.3390235592797997e-5, -0.009144177041853167, 0.0, 2.013891433209035e-5, 0.0006341883381461057, 0.009489611142706888, 0.0, 0.0, 0.01115535645045096, 0.0, 0.0006341883381461057, 0.0, 1.633608742328263e-6, -0.0005506064875762107, -0.7606067191482327, 0.01115535645045096, 0.0006325547294037774, 0.01115535645045096, 1.8407837603096056e-6, 0.01115535645045096, -0.000126939433419725, 0.0, 0.01115535645045096, 1.3390235592797997e-5, 0.01115535645045096, 0.01115535645045096, 0.0, 0.01170631997039517, 0.0010117017718584975, 1.8407837603096056e-6, 0.0, 0.0021678037069059177, 0.0010117017372976989, 0.0, 0.00014707972024142514, 0.0, 0.0, 0.00014707972024142514, 0.0, 0.0008869692056669392, 0.0, 0.0, 0.0, 5.356036416515053e-5, 5.356036325565583e-5, 0.747888536068392, -0.38335671413334954, -0.10398130016740381, 0.0, 5.356036325565583e-5, 5.356036325565583e-5, 5.356036325565583e-5, 0.0005506064875762107, 3.28777955263309, 0.0, -1.4288637332335603, -0.0006341883381461057, 0.0, 0.0, -1.4288637332335603, 0.0, -0.32788332119237446, 0.747888536068392, 0.0004335711405474285, -0.03202100529734825, 0.0, 0.001589752704821409, 0.0, 0.0, 0.045914755942126656, 0.0, 0.0, 0.020865648846897282, 0.01115535645045096, 0.0, 0.0010552830945798515, 0.0, 0.0, 0.007455550648204655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.28777955263309, 0.0, 0.00851341977249831, 0.0, 0.0, -1.4288637332335603, -1.4288637332335603, 0.0, 0.0, 0.0, 0.0, 0.7606067191482327, 0.0, -0.00012693805456365226, 0.0021678037069059177, -4.506508569958323e-9, 0.0010117017027369002, 0.022311703199567497, 0.0004335711405474285, 0.0, -0.016267135745641592, 0.0, 0.001878821110798732, 0.0, 0.0, 0.0004132181638851762, 0.0, 0.0, 0.0014439873502851697, 0.0, 0.0, 0.06517877946698461, 0.0, 0.0, 0.0, 0.0006341883381461057, 0.0, 0.0, 0.0, 0.0004132181638851762, 0.0, 4.085087702915269e-6, 0.006964953005198962, 0.0, 0.0, 0.06267561310434756, 0.0, 0.013421587956459785, -0.0006341883381461057, 0.0, 0.0, 3.1341142105367226, 0.0, 2.013891433209035e-5, 0.0, 0.0, 0.2708320952729699, -9.201740265758762e-8, 0.0, 2.013891433209035e-5, 1.8719549358731602e-5, 1.8023257107906105e-5, 8.007360884493202e-6, 0.0, 0.0, 0.0, -1.0875322826488232e-7, 0.0, -0.23233377581640796, -5.1, 0.013421587956459785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3592239273284576e-16, -7.31106863366528e-5, 0.0, 0.002777104837150546, 0.0027771348619463044, -0.3001760836553082, 0.0, -5.356036416515053e-5, 0.0014439873502851697, 0.0, 0.0014439873502851697, 0.00018049979758487554, 0.0, 0.0, -0.012718021742253668, 0.0, -4.085087702915269e-6, 0.0, -0.012718021742253668, 0.0, 0.0, 0.0006341883381461057, 0.0, -0.013017895025915556, 0.1141558500485905, 0.0, -0.091844146849023, 0.013017895025915556, 0.0, 0.0, 5.1, 0.0, 0.0023877401519179775, 0.00851341977249831, 0.015405635177833533, 0.00012586685375026718, 0.002777104837150546, 0.034339542772559545, 0.0027771348619463044, 0.0027771348619463044, 0.0016657453077440708, -0.00851341977249831, 0.0, 0.0, -0.006964953005198962, 0.012718021742253668, 9.201740265758762e-8, -0.016198722818406088, 0.007308607575298377, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008670980960472272, 0.0, 0.0008670887218613643, 0.0, 0.0, 0.0021678037069059177, 0.0, 0.0, 0.007308607575298377, 0.0, 0.0, 1.8407837603096056e-6, 0.0, 0.013202772294498824, -0.013202772294498824, -0.013202772294498824, 0.013202772294498824, -0.02560664928430864, 0.00851341977249831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029620310774865873, 0.029620310774865873, -2.013891433209035e-5, -0.013202772294498824, 0.015405635177833533, 0.0, -1.4288637332335603, -1.81222044736691, 0.0, 0.0, 2.013891433209035e-5, 0.026780471185595994, 2.013891433209035e-5, 0.0, 0.0, 7.31106863366528e-5, 1.4193649728322377e-5, 7.31106863366528e-5, 0.0021678037069059177, 0.0, 0.0010117017027369002, 0.00020004874726676797, 3.073809807518548, 0.0, 0.0, 0.0, 0.0007812680583875308, 0.0, 0.18889477219150147, 0.0, 0.008527418283940321, 0.0015916036451029327, -1.0875322826488232e-7, 0.0, 0.0008869692056669392, 0.0, 0.0, 0.0, 5.1, 3.28777955263309, 0.0, 0.0005765835446258818, 0.0, 0.0, 0.0, 0.3001760836553082, 0.0006325547294037774, 0.0, 0.0, -5.356036416515053e-5, 0.0, 0.0, 0.0, 0.00012693806093011517, -3.1341142105367226, 7.31106863366528e-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008668838522777422, 0.0, 0.013202772294498824, 0.0006325547294037774, 0.009144177041853167, 3.4107737392069515e-7, 0.0027771348619463044, 0.0006325547294037774, 0.013421587956459785, 0.0, 0.002777104837150546, 0.006478195979795671, 0.0006325547294037774, 0.0009533820525631494, 0.016100416555136242, -0.009144177041853167, 0.0, 0.0, 0.0006325547294037774, 0.0, 0.0, 0.02847377334928189, 0.0006325547294037774, 0.01115535645045096, 0.0006325547294037774, 0.04130568706305624, 0.0005506064875762107, 0.0006325547294037774, 0.0005506064875762107, 0.0006325547294037774, 0.04130568706305624, 0.0006325547294037774, 7.225293006740685e-5, -0.0004335711405474285, 0.0002710154381020402, 0.0, 1.8407837603096056e-6, 0.0003612646501096606, 0.00037942161316095735, 0.0, 0.007447647664224636, 0.0, 0.031234603521090372, 0.0, 0.0, 3.28777955263309, 0.00025387886683945, 0.0, 0.00012693806093011517, 0.0, 0.0, 0.0, 0.0, 1.3390235592797997e-5, 1.3390235592797997e-5, 0.0, 0.0, 0.0, 0.0, 1.3390235592797997e-5, 0.0, 0.001463552750292821, 0.0008869692056669392, 0.0, 0.0005765835446258818, 2.013891433209035e-5, 0.0, -0.007574587097644361, 0.0, 0.0, 0.0, -0.019151766314094744, 0.000126939433419725, -0.018897890192234514, 0.000126939433419725, 0.0005506064875762107, -0.013017895025915556, 0.0, 0.0, 1.3390235592797997e-5, 0.00012693806093011517, 0.00012693805456365226, 0.0, 0.0, 0.0, 0.0, 0.01115535645045096, 0.01115535645045096, 1.8407837603096056e-6, 0.0, 0.0, 0.0, 0.0, -0.0004335711405474285, 0.0, 0.006889642680532132, 0.007440249168108343, 0.0005506064875762107, 0.04130568706305624, -0.0012803113922551105, 0.0005506064875762107, 0.0, 0.0, 0.06267561310434756, 0.0, 0.0005506064875762107, 0.0, 0.0, 0.10398130016740381, 0.0, -0.00041322267039374614, 1.3390235592797997e-5, 0.0, 1.3390235592797997e-5, 0.0, 0.0, -0.009575883157047372, -0.005428342818049714, 0.0, 0.024393658557044062, 0.0, 0.00014707972024142514, 0.00014707972024142514, 0.0006341883381461057, 0.012718021742253668, 1.3390235592797997e-5, 0.0, 1.8407837603096056e-6, 0.0, -0.009575883157047372, -0.2976188241091925, -0.009575883157047372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20429598912966532, 0.0, 0.0007219936751425848, 1.8407837603096056e-6, 0.0, 0.11568726310543098, 0.0, 0.0008869692056669392, 1.8407837603096056e-6, 0.004061268324657174, 0.005428342818049714, 0.0, 0.0, 0.013421587956459785, 0.0, 0.013421587956459785, 0.0016657453077440708, 0.0027771348619463044, 0.013421587956459785, 0.0, -0.03389982640814698, 0.002927105500585642, 0.0016657453077440708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004041129410325084, 0.0, 0.0, 0.0, 0.0, 0.0004335711405474285, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00012693806093011517, 0.0001804984187856462, 0.00018049979758487554, 0.0, 0.009144177041853167, -0.001463552750292821, -0.012402036206049506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, NaN]",64.93672513961792,INFEASIBLE,60,12
