objective_fba,vars_fba,time_fba,termination_fba
0.026780447993070503,0.009144183967233922,0.07225899999999999,OPTIMAL
0.026780447993070503,0.03422980452861496,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.07981647397899491,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,1.8050021947329518e-5,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0005058291016931156,0.07225899999999999,OPTIMAL
0.026780447993070503,0.8,0.07225899999999999,OPTIMAL
0.026780447993070503,0.002777132456881411,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,2.3565311089592003,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,5.417684628998161e-5,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.024393345747928924,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,2.046026226670586e-5,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0006325541815963252,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0006341877889237679,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.011155770537785421,0.07225899999999999,OPTIMAL
0.026780447993070503,0.00012693932348715418,0.07225899999999999,OPTIMAL
0.026780447993070503,1.339022399653525e-5,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,1.339022399653525e-5,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.012718141873701154,0.07225899999999999,OPTIMAL
0.026780447993070503,0.00012693932348715418,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.00962221496391023,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.008513504416997112,0.07225899999999999,OPTIMAL
0.026780447993070503,0.00012693932348715418,0.07225899999999999,OPTIMAL
0.026780447993070503,0.00012693932348715418,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,-499999.4061553694,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0004335754530078114,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.025606366372606295,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.03433714056417119,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.00962221496391023,0.07225899999999999,OPTIMAL
0.026780447993070503,-0.0,0.07225899999999999,OPTIMAL
0.026780447993070503,0.00012693932348715418,0.07225899999999999,OPTIMAL
0.026780447993070503,0.0,0.07225899999999999,OPTIMAL
