objective_loopless_fba,vars_loopless_fba,time_loopless_fba,termination_loopless_fba
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.049785197132725306,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.049785197132725306,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,2.1267378803371857,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.2977892347013013,146.047279,OPTIMAL
0.9219480950504684,0.2977892347013013,146.047279,OPTIMAL
0.9219480950504684,0.2544576742339293,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.5281462637825164,146.047279,OPTIMAL
0.9219480950504684,0.765271313829497,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,9.219480950504685e-6,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.2977892347013013,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,5.046147604918712,146.047279,OPTIMAL
0.9219480950504684,-0.2977892347013013,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.038721819992119676,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,1.734723475976807e-18,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.04609740475252347,146.047279,OPTIMAL
0.9219480950504684,0.04609740475252347,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,2.1292354377266283,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.006453636665353279,146.047279,OPTIMAL
0.9219480950504684,0.25906741470918165,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.25906741470918165,146.047279,OPTIMAL
0.9219480950504684,0.006453636665353279,146.047279,OPTIMAL
0.9219480950504684,-0.0,146.047279,OPTIMAL
0.9219480950504684,0.038721819992119676,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.4606052682872141,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.21486830108436725,146.047279,OPTIMAL
0.9219480950504684,0.2669030515689913,146.047279,OPTIMAL
0.9219480950504684,0.4406072921574501,146.047279,OPTIMAL
0.9219480950504684,0.2669030515689913,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.012739478777407375,146.047279,OPTIMAL
0.9219480950504684,0.012487786947458597,146.047279,OPTIMAL
0.9219480950504684,0.0899120660217019,146.047279,OPTIMAL
0.9219480950504684,0.017482901726442096,146.047279,OPTIMAL
0.9219480950504684,0.12487786947458597,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.023233091995271803,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-0.2977892347013013,146.047279,OPTIMAL
0.9219480950504684,0.2111261137665573,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,-2.7755575615628914e-17,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,5.439493760802894e-5,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.0,146.047279,OPTIMAL
0.9219480950504684,0.5235826207119922,146.047279,OPTIMAL
0.9219480950504684,0.4406072921574501,146.047279,OPTIMAL
0.9219480950504684,-0.4406072921574501,146.047279,OPTIMAL
0.9219480950504684,4.022232050555663,146.047279,OPTIMAL
0.9219480950504684,0.29050584475040264,146.047279,OPTIMAL
