objective_value,dual_bound,solution,time,termination,time_limit,ncalls
0.026829464421520677,0.026829464421520677,"[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.009160920626728236, 0.03427195785205051, -0.07976869288145488, 0.0, 1.8083059020104938e-5, 0.0005067549239936825, 0.8, 0.002782215460511694, 0.0, 2.3561990566191926, 0.0, 5.427600652473633e-5, 0.0, 0.0, 0.0, 0.0, -0.02425203826293855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006337119496363184, 0.0006337119496363184, 0.0, 0.011155691306468297, 0.00012717166135800802, 1.3414732210760339e-5, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3414732210760339e-5, 0.0, 0.012741419971637856, 0.00012717166135800802, 0.0, 0.00964082656665238, 0.0, 0.008529086739601423, 0.00012717166135800802, 0.00012717166135800802, 0.0, 0.0, 0.18756679961391848, 0.0004343690289844197, 0.0, 0.0, 0.02565165093341592, 0.0, 0.0, 0.0, 0.03435735603730422, -0.00964082656665238, 0.0, 0.0001281716614610341, 0.0, -0.016303802118246613, -1.0e-6, 0.0, -1.0e-6, 0.0, 0.0, 0.0, 0.0023921150478227837, 0.0, 0.00012717166135800802, 0.0, 0.00883132065630992, 0.00012717166135800802, 0.0, 0.0, 0.013349268317571893, 0.01784561825997448, 0.00883132065630992, 0.0, 0.0004343690289844197, 0.0004343690289844197, 0.0, 0.00012717166135800802, 0.0, 0.00012717166135800802, 0.0, -0.00964082656665238, 1.8083059020104938e-5, 0.0023921150478227837, 0.00012717166135800802, -0.0006337119496363184, 0.00027151417994578927, 0.0, 0.013041802655301199, 0.00012717166135800802, 0.00012717166135800802, 0.00012717166135800802, 0.0, 0.00012717166135800802, 0.016131483778083586, 0.0005791139895385238, 0.013349268317571893, 0.0010135635069162083, -0.013349268317571893, 1.3414732210760339e-5, 1.3414732210760339e-5, 0.0, 1.3414732210760339e-5, 0.03435735603730422, 0.0, 0.003699783143727701, 0.0, 0.0, 5.427600652473633e-5, 1.3414732210760339e-5, 0.0, 0.00012717166135800802, -0.015080841951336774, 6.358583067900401e-5, 0.00038011985192410493, 0.00012717166135800802, 0.0, 0.0005067549239936825, 0.0, 0.0, 0.0, 0.0, 0.00036192947504631396, -0.013041802655301199, 0.0, 0.0, 0.0, 0.0, 0.016295143511054797, 0.0, 0.0015926774964547317, 0.0, 0.0005776383689953401, 0.0, -1.341473221076034e-7, 0.0, 0.001668792687018586, 0.0, 0.0, 0.0, 1.0e-6, 0.0, 0.010074463890281014, 0.010074463890281014, 0.0, 0.001668792687018586, 0.00025434332271601605, 0.0, 0.0, -0.0005776383689953401, 0.0, 1.341473221076034e-7, 0.0, 0.0, 1.3414732210760339e-5, 0.0005791139895385238, 0.0010135635069162083, 0.0, 1.3414732210760339e-5, -0.008684697633246244, 0.0, 1.8083059020104938e-5, 0.00027151417994578927, 0.0, 0.02565165093341592, -0.008529086739601423, 0.008529086739601423, 0.0, -0.03427195785205051, -3.287640377279749, 1.8083059020104938e-5, 0.010074463890281014, 0.010074463890281014, 0.0008902284589704809, 0.0, 0.0, 0.007077612714397154, 0.0, 0.0006337119496363184, 0.009160920626728236, 1.3414732210760339e-5, -0.009160920626728236, 0.0, 0.0, 0.0006337119496363184, 0.009486898619449713, 0.0, 0.0, 0.011155691306468297, 0.0, 0.0006337119496363184, 0.0, 0.0, -0.000551613788506465, -0.7607706622204914, 0.011155691306468297, 0.0006337119496363184, 0.011155691306468297, 0.0, 0.011155691306468297, -0.00012717166135800802, 0.0, 0.011155691306468297, 1.3414732210760339e-5, 0.011155691306468297, 0.011155691306468297, 0.0, 0.011727856464721648, 0.0010135635069162083, 0.0, 0.0, 0.002171791485993256, 0.0010135635069162083, 0.0, 0.00012586464469879866, 1.3070166592093644e-6, 0.0, 0.00012717166135800802, 0.0, 0.0008885918616407647, 0.0, 0.0, 0.0, 5.3658928843041354e-5, 5.3658928843041354e-5, 0.7479980664111966, -0.3834039214597763, -0.10367246680989248, 0.0, 5.3658928843041354e-5, 5.3658928843041354e-5, 5.3658928843041354e-5, 0.000551613788506465, 3.2876393772797488, 0.0, -1.4289557012604746, -0.0006337119496363184, 2.6829464421520676e-8, 0.0, -1.4289557012604746, 1.0e-6, -0.32833437986584535, 0.7479970664111966, 0.0004343690289844197, -0.031946147353968155, 0.0, 0.0015926774964547322, 0.0, 0.0, 0.04580326166042023, 0.0, 0.0, 0.02079045604749986, 0.011155691306468297, 0.0, 0.0010152269337103425, 0.0, 0.0, 0.0074273347831316765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.287640377279749, 0.0, 0.008529086739601423, 0.0, 0.0, -1.4289557012604746, -1.4289557012604746, 0.0, 0.0, 0.0, 0.0, 0.7607706622204914, 0.0, -0.00012717166135800802, 0.002171791485993256, 0.0, 0.0010135635069162083, 0.02218058897388181, 0.0004343690289844197, 0.0, -0.016295143511054797, 0.0, 0.0018822747354206265, 0.0, 0.0, 0.00041397863602406405, 0.0, 0.0, 0.001446644721608395, 0.006489047443565852, 0.0, 0.0651043783652622, 0.0, 0.006489047443565852, 0.0, 0.0006337119496363184, 0.0, 0.0, 0.0, 0.00041397863602406405, -1.0e-6, 0.0, 0.006879074677677968, 0.0, 0.0, 0.06248579744159574, 0.006489047443565852, 0.013349268317571893, -0.0006337119496363184, 0.0, 0.0, 3.133757244213367, 0.0, 0.0, 0.0, 0.0, 0.2708579044165782, 0.0, 0.0, 0.0, 1.9075749203701204e-5, 1.8378183128741666e-5, 8.343963435092931e-6, 0.0, 0.0, 0.0, 0.0, 3.219535730582481e-7, -0.2258360313877834, -5.1, 0.013349268317571893, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002782215460511694, 0.002782215460511694, -0.30006317157155, 0.0, -5.3658928843041354e-5, 0.001446644721608395, 0.0, 0.001446644721608395, 0.00018083059020104937, 0.0, 0.0, -0.012741419971637856, 0.0, 0.0, 0.0, -0.012741419971637856, 0.0, 0.0, 0.0006337119496363184, 0.0, -0.013041802655301199, 1.0e-6, 0.0, -0.0919454599448773, 0.013041802655301199, 0.0, 0.0, 5.1, 0.0, 0.0023921150478227837, 0.008529086739601423, 0.015433917703123983, 0.0001260984827811472, 0.002782215460511694, 0.03435735603730422, 0.002782215460511694, 0.002782215460511694, 0.001668792687018586, -0.008529086739601423, 0.0, 0.0, -0.006879074677677968, 0.012741419971637856, 0.0, -0.016131483778083586, 0.007300163121773668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0008686843990399964, 0.0, 0.0008686843990399964, 0.0, 0.0021707914859932557, 1.0e-6, 0.0, 0.0, 0.007300163121773668, 0.0, 0.0, 0.0, 0.0, 0.013226925959809694, -0.013226925959809694, -0.013226925959809694, 0.013226925959809694, -0.02565165093341592, 0.008529086739601423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029480752095655486, 0.029480752095655486, 0.0, -0.013226925959809694, 0.015433917703123983, 0.0, -1.4289557012604746, -1.8123596227202508, 0.0, 0.0, 0.0, 0.026829464421520677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002171791485993256, 0.0, 0.0010135635069162083, 0.00012717166135800802, 3.0741322839467484, 0.0, 0.0, 0.0, 0.0007608836109943264, 0.0, -1.0e-6, 0.0, 0.008543038061100615, 0.0015926774964547317, 0.0, 0.0, 0.0008885918616407647, 1.0e-6, 0.0, 0.0, 5.1, 3.287640377279749, 0.0, 0.0005776383689953401, -2.0000000000000003e-6, -1.0e-6, 0.1141260489187591, 0.30006317157155, 0.0006337119496363184, 0.0, 0.0, -5.3658928843041354e-5, 0.0, 1.0e-6, 0.0, 0.00012717166135800802, -3.133757244213367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0e-6, 0.0, 0.0, 0.0, 0.0, 0.008684697633246244, 0.0006347119496363184, 0.013226925959809694, -1.0e-6, 0.009160920626728236, 8.048839326456203e-8, 0.002782215460511694, 0.0006337119496363184, 0.013349268317571893, 0.0, 0.002782215460511694, 1.0e-6, 0.0006337119496363184, 0.0009551289334061361, 0.00964082656665238, -0.009160920626728236, 0.0, 0.0, 0.0006337119496363184, 0.0, 0.0, 0.028355792652461055, 0.0006337119496363184, 0.011155691306468297, 0.0006337119496363184, 0.041185669368296735, 0.000551613788506465, 0.0006337119496363184, 0.000551613788506465, 0.0006337119496363184, 0.041185669368296735, 0.0006337119496363184, 7.238589500926278e-5, -0.0004343690289844197, 0.00027151417994578927, 0.0, 0.0, 0.00036192947504631396, 0.00038011985192410493, 0.0, 0.007461274055624901, 0.0, 0.031194886577546373, 0.0, 0.0, 3.287640377279749, 0.00025434332271601605, 0.0, 0.00012717166135800802, 0.0, 0.0, 0.0, 0.0, 1.3414732210760339e-5, 1.3414732210760339e-5, 0.0, 0.0, -1.0e-6, 1.0e-6, 1.3414732210760339e-5, 0.0, 0.0014662302306361048, 0.0008895918616407647, 0.0, 0.0005766383689953401, 0.0, 0.0, -0.007588445716982909, 0.0, 0.006489047443565852, 0.0, -0.019073423983451382, 0.00012717166135800802, -0.018819080660735364, 0.00012717166135800802, 0.000551613788506465, -0.013041802655301199, 0.0, 0.0, 1.3414732210760339e-5, 0.00012717166135800802, 0.00012717166135800802, 0.0, 0.0, 0.0, 0.0, 0.011155691306468297, 0.011155691306468297, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0004343690289844197, 1.0e-6, 0.10557258118853413, 0.10612319497704059, 0.000551613788506465, 0.041185669368296735, -0.0012826630350640605, 0.000551613788506465, 0.0, 0.0, 0.06248679744159574, 0.0, 0.000551613788506465, 0.0, 0.0, 0.10367246680989248, 0.0, -0.00041397863602406405, 1.3414732210760339e-5, 0.0, 1.3414732210760339e-5, 0.0, 0.0, -0.009536711991725691, -0.005438332438242241, 0.0, 0.02425203826293855, 0.0, 0.00012717166135800802, 0.00012717166135800802, 0.0006337119496363184, 0.012741419971637856, 1.3414732210760339e-5, 0.0, 0.0, 0.0, -0.009536711991725691, -0.29755379387789543, -0.009536711991725691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20376345947100116, 0.0, 0.0007233223608041975, 0.0, 0.0, 0.11537977190486723, 1.0000001030260647e-6, 0.0008885918616407647, 0.0, 0.00404856618120747, 0.005438332438242241, 0.0, 0.0, 0.013349268317571893, 0.0, 0.013349268317571893, 0.001668792687018586, 0.002782215460511694, 0.013349268317571893, 0.0, -0.03382842208938878, 0.0029324604612722097, 0.0016657779138089376, 3.014773209648403e-6, 3.014773209648403e-6, 0.0, 0.0, 0.0, 0.0, -0.00404856618120747, 0.0, 0.0, 0.0, 0.0, 0.0004343690289844197, 0.0, 0.0, 0.0, -1.0e-6, 0.0, -0.00012717166135800802, 0.00018083059020104937, 0.00018083059020104937, 0.0, 0.009161920626728236, -0.0014662302306361048, -0.012424724973606225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",392.207752,OPTIMAL,600,75
