objective_fba,vars_fba,time_fba,termination_fba
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.04978519713273104,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.04978519713273104,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,2.12673788033743,0.072615,OPTIMAL
0.9219480950505746,999999.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.2977892347013356,0.072615,OPTIMAL
0.9219480950505746,0.2977892347013356,0.072615,OPTIMAL
0.9219480950505746,0.25445767423395865,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.5281462637825773,0.072615,OPTIMAL
0.9219480950505746,0.7652713138295851,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,9.219480950505747e-6,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,-0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.2977892347013356,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
0.9219480950505746,5.046147604916561,0.072615,OPTIMAL
0.9219480950505746,-0.2977892347013356,0.072615,OPTIMAL
0.9219480950505746,0.0,0.072615,OPTIMAL
