objective_value,dual_bound,solution,time,termination
0.026780444310504227,0.026780444310504227,0.009144182709821667,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.034229799821691324,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.07981652819436119,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,1.805001946527985e-5,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0005058290321368038,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.8,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0027771320749992883,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,2.3565300848847346,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,5.417683884015004e-5,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.024393101602201206,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,3.0621509633638584e-7,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,2.046025945322523e-5,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0006325540946141097,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0006341877017170496,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.011155769003760883,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.00012693930603179004,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,1.3390222155252113e-5,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,1.3390222155252113e-5,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0127181401248357,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.00012693930603179004,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.009622213640764165,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.008513503246309293,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.00012693930603179004,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.00012693930603179004,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,1000.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0004335753933870628,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.025606588725250817,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.034337055501154866,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.009622213640764165,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.00012693930603179004,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.17181244538838913,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-1000.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,-0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0023877444147245566,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.00012693930603179004,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.0,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.00888979526921245,5.457127,OPTIMAL
0.026780444310504227,0.026780444310504227,0.00012693930603179004,5.457127,OPTIMAL
