objective_value,dual_bound,solution,time,termination,time_limit
0.052549801008500964,0.052549801008500964,"[0.00454918372350492, 999998.9035422012, 0.00016285183332534443, 0.00016285183332534443, 0.00016285183332534443, 5.801498031338504e-5, 0.00011545191281567659, 0.0001157672116217276, 0.00017393984133813812, 0.0, 5.974912374666558e-5, 6.179856598599712e-5, 0.0, 0.0, 0.0004609668544465703, 0.0, 0.0, 0.0, -0.0, 0.0, -0.014711369342130503, 0.0, 0.003389462165048312, -999999.0, 0.002989505629572611, -0.0, 0.0, 0.03141358789546876, -0.0, -0.0, -0.08030449223142111, 0.0, 0.0, -0.007205313415479601, 0.0, 1.9299958993638548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0011415393273076662, -0.0, 0.0, 0.0, -0.003364395909967257, 0.0011415393273076662, 0.0, 0.0, 0.0, 0.0, 0.6770694914481368, 0.0, 0.0, 0.0, 0.0, -0.058239840927253955, 0.00021340474189552238, 0.0, 0.05016430279171902, 0.0, 0.05016430279171902, 0.0, -0.0, 0.0, 0.0, 0.0, 0.00021340474189552238, 0.005821572055323752, 0.048726435136524415, 0.0, 7.603956205930087e-5, 1.434609567532079e-5, 7.603956205930087e-5, 0.011815560007756399, 1.434609567532079e-5, 0.0, 0.0, -999999.0, 2.0695995722679794, 999999.0, 0.0018334100073855903, 0.0021344152675622837, 0.005821572055323752, 0.020643033230566373, -1.434609567532079e-5, -0.0, -0.0025277505281109127, 0.005821572055323752, -5.421010862427522e-20, 7.603956205930087e-5, 1.434609567532079e-5, 7.603956205930087e-5, -0.00033910386590785675, 0.0, 0.0, 0.0, 0.0003053143438593905, 0.0021344152675622837, 0.0, 0.0009379088483997248, 0.0, 0.00034089055914214567, 0.020643033230566373, 0.0021344152675622837, 5.1341155585305424e-5, 0.0003053143438593905, 0.0009379088483997248, 0.00034089055914214567, 0.0010575121954950737, 0.020643033230566373, 0.020643033230566373, 0.0009905637490102428, 0.0009905637490102428, -0.00621259512462801, 0.0, -2.765526308736739, 0.0, 6.221896439406513e-5, 0.0, 0.0, 0.0025277505281109127, 0.001668771480825956, 0.0, -2.815690611528458, 0.0, 0.0, 0.0, 0.9823776344310032, 0.0, 0.05016430279171902, -0.01666159755715834, 0.0, 0.0, 1.0865810521416115, 0.9221116833914197, 0.0, 0.0, -0.991426394865861, -0.009623707807690778, 0.0, 0.0, -5.421010862427522e-20, 0.0, 7.603956205930087e-5, 0.0, 0.0, -0.8119265627040961, 0.0, 5.421010862427522e-20, 1.434609567532079e-5, 0.0, 0.0, -0.0, 0.0, 0.0, -0.0, -0.0, 0.0981360702359614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029895056295726114, 0.0, 0.0, 0.0, -0.0, 0.0, -0.00454918372350492, 0.0, 0.00454918372350492, 0.0, 0.0, 0.0, -0.0, 0.0, 6.573980106163468e-5, 0.002989505629572611, 5.181410379438193e-5, 0.00015239442292465277, 0.0010435339484268118, 0.0, 0.0010435339484268118, 0.0, 0.0, 0.003389462165048312, 0.0, 0.0, 0.0, 0.0, 0.004995646832873142, 2.0768532315003867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.221896439406513e-5, 6.221896439406513e-5, -999998.9681344313, -0.03401506579439391, 0.031865568733941835, 0.0, -0.03524431073958476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00019196442308405402, 0.0, 0.0011524171361164258, 0.004067564797262009, -0.0, 0.00035013932411964184, -0.0, 0.00024750956275003936, 0.013367828579746504, 0.002228637060770525, 0.00034992912491560777, 0.002336994750450054, 5.134115558530542e-5, 0.013367828579746504, 0.0, 0.0021388820006480055, 0.0, 0.0001835039051216853, 0.0, 0.0021388820006480055, 5.181410379438193e-5, 0.0010435339484268118, -0.0, 0.0008539868161891492, 0.0, 0.0008539868161891492, 0.0, 0.0010435339484268118, 0.004565631811220578, -0.0012292449451908542, 0.002336994750450054, 0.0010435339484268118, 0.0, 0.0, -0.0, 0.0010435339484268118, 5.181410379438193e-5, -0.0, -0.001668771480825956, -0.0, 0.0, -0.0, 0.006232143650603173, 0.0, -0.0, 0.0, 0.0, -0.0, 0.0, 0.004398733643217582, 0.0, 0.0027226051902504334, 0.0, 0.0, -0.0, -0.0107572595652462, 0.0010575121954950737, 0.0, -0.0, 0.0027226051902504334, 0.0027226051902504334, 0.0, -0.06340557977291066, 0.0003999565354757007, 0.001982178494040656, 0.0016410777356944762, 0.0, 0.0107572595652462, 0.031164869687295524, 0.0, 0.0040650424068136, 1.915776962529248, 0.0, 0.0, 0.0, 0.0, 7.871960191073443e-5, 0.0, 7.367482101391834e-5, 6.694844648483021e-5, 0.00027893434375312313, 0.0, 8.83362154952901e-5, 5.764713170632555e-5, 0.0027226051902504334, 5.8014980313385044e-5, 5.7804781109351046e-5, -0.0083600427428404, 0.003364395909967257, 0.0, 0.0, 5.8120079915402054e-5, 0.0002475095627500394, 0.000191964423084054, 0.0, 0.0, 0.05254980100850095, 0.0, -0.020532941397454256, -0.0, 0.0, -0.014711369342130503, 0.0011415393273076662, -0.0, 0.0, -0.0, 0.0, 0.0, 0.0, -0.0, -0.010816167892176728, 0.0, -0.00019196442308405402, 0.0, 0.0, 0.0, 0.0, -0.76394078781843, 0.0, 0.013153740690437878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.673617379884035e-19, 0.0, 0.01610493751507529, 5.1341155585305424e-5, 0.0, -0.022777448524720967, 0.0, 5.181410379438193e-5, -0.0, 5.134115558530542e-5, -0.0, 5.134115558530542e-5, 0.0010435339484268118, -0.0107572595652462, -0.76394078781843, 0.0010435339484268118, -0.0, -0.004610246592276799, 5.1341155585305424e-5, -0.0, -999999.0, 0.0, 5.134115558530542e-5, 0.0, 0.004610246592276799, 0.0010575121954950737, -0.02157342745742293, 0.0, 0.0021344152675622837, 0.0, 0.0021344152675622837, 0.0, 0.0107572595652462, 0.0, -0.0107572595652462, 0.0, 0.0, -0.0, -0.0, 0.0, 0.6800589970777093, 0.0, 0.0, 0.0, 0.0021344152675622837, -0.6565032334768429, 8.673617379884035e-19, 0.01364897001514199, 0.0, 0.0, 0.0, -0.0021902231562333117, 0.0, 0.020643033230566373, -0.8796042544552467, 0.0, 0.0, 0.0, 0.007253659232407419, 0.0, 0.0, 0.76394078781843, 0.0, 0.0, 0.0, 0.0, 999998.98635103, 0.10697400086917205, 0.0, 0.0, 999999.0, -0.0, 1.0, 0.0, 0.0, 0.0, -0.0, 0.0, 2.601104118030124, 0.00034992912491560804, 0.03828967680762906, -2.168404344971009e-19, 2.056306049137099, 0.0, 0.0, 6.221896439406513e-5, 0.01666159755715834, 0.0, 0.9695708392009037, 1.0750261391432017, 0.0, 0.0, -0.0, 0.0, 0.020643033230566373, 2.815690611528458, -0.0, -0.0, -1.0, 0.0, 0.0, -0.0, 0.6565032334768429, 0.006049743291302665, -0.002915147661145582, -0.002915147661145582, 3.841390453721419e-5, 0.0, -1.0, 0.0, 0.0, -0.0, -7.871960191073445e-5, -0.0, 0.0, 0.0, 0.007253659232407419, 0.007253659232407419, -0.9936652791378282, 0.0006420009189208561, -0.0, 0.0, -0.0, -0.0, 0.003083885072183879, 0.0, 0.00016285183332534443, 0.0, 0.01666159755715834, 0.0001271705184405723, 0.0002008978892554991, 0.0002835587262418711, 0.000656557213800211, -0.0, 2.220446049250313e-16, 0.0, 8.370040771588094e-17, -0.0, 6.363780902129466e-5, 0.0, 0.00013379179336764344, -0.0, -0.0, -0.0, 0.0, -0.0, 6.0642470363810096e-5, 0.0008539868161891492, 0.0, 0.0, -0.0, -0.0, 0.0, 0.0021344152675622837, -0.06340557977291066, 2.6020852139652106e-18, 0.0, 999998.9887774645, 0.0021344152675622837, 0.0, 0.0, -0.0, 6.221896439406513e-5, -0.0, 0.0, -0.0, -0.0, 0.0, -999999.0, 999999.0, 0.0, 0.0, 0.0, 0.0, -0.020792064466227524, -0.0, 0.0, 0.0, 0.0, 8.673617379884035e-19, 0.006327836838239654, 0.36755285677943095, 0.0, 0.0, 0.0, 0.0, 0.00030731123629771355, 0.020792064466227524, 0.0, 0.0107572595652462, 0.0, 1.0750261391432017, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, -0.0001523944229246528, -0.0, 0.0, 0.006327836838239655, -2.056306049137099, 1.0, 3.841390453721419e-5, -0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9695708392009037, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.9695708392009037, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -499999.45869635564, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0032571943159099156, 0.0, -0.0, 0.00016285183332534443, -0.0081634539372676, 0.0, 0.02123779187838163, 0.0, 999999.0, 999999.0, 0.0, 0.0, 0.0, 999999.0, 0.00029259729201533326, 0.0, 999999.0, 0.0002334262160797612, 0.0, 0.00017393984133813812, 0.0010413794065854635, 0.0, 0.0, 0.0, 0.006232143650603173, 999999.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 999999.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0005218195240144144, 0.00046653713335347133, 0.0010413794065854635, 0.0002883933079346532, 0.0, 0.0002475095627500394, 2.765526308736739, 0.00029259729201533326, 0.0002334262160797612, 0.00017393984133813812, 0.0, 0.0010413794065854635, 0.0, 0.0, 0.0027226051902504334, 0.0027226051902504334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002334262160797612, 0.0, 0.00017393984133813812, 0.0, 0.0010413794065854635, 0.00030731123629771355, 0.0002883933079346532, 0.00029259729201533326, -0.0, 0.0002883933079346532, 0.0001974296023889381, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.013153740690437878, 0.0, -0.0, 0.0002475095627500394, 0.0, 6.221896439406513e-5, -0.00035013932411964184, 0.005821572055323752, 0.005821572055323752, -0.007813314613147958, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.9989752788803342, 0.0, -0.020792064466227528, 0.0, 0.0, -1.0, 1.9967193159230392, -1.9759272514568118, 1.9967193159230392, 0.0, 0.0, 0.0, 0.0, 0.0018334100073855903, 0.0, 0.0, 0.0, 0.0029895056295726114, 0.0, 0.0, 0.0, 0.0, 0.000191964423084054, 0.0, 0.0, 0.0, 0.0, -0.0, 0.00454918372350492, 0.00454918372350492, 0.004610246592276799, 0.02157342745742293, -0.0003499291249156078, 0.0, 0.0021344152675622837, 0.0, 0.0, 0.013537564437003966, 0.0, 0.0, 0.0005748948230330005, 0.0, 0.005821572055323752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.002957870649365493, 0.002957870649365493, 0.0, -0.0, 0.002957870649365493, -0.0, -0.0780856936611668, 0.0, 0.0, 0.0003053143438593906, 0.0017918956645888743, -0.0, -2.220446049250313e-16, -8.370040771588094e-17, 0.0, 0.0005542953010376681, 0.00454918372350492, 0.0, 0.0044460284641252325, 0.0, 0.0, 0.0, 7.871960191073443e-5, 0.000307889284108807, 0.0, 0.0, -0.6800589970777093, 0.0, 0.0, -0.00018350390512168532, 0.0, 0.0, 0.01819815373864691, 0.0004151434279671576, 0.005821572055323752, 0.004196522008936869, 0.0, 0.020792064466227528, 0.0, 0.0008539868161891492, 0.0, 0.0, 0.0, 0.0, 0.0027226051902504334, 0.0, 0.0, 0.0, 0.0032571943159099156, 0.0, 0.0025065729583044873, 0.027119901304467182, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0, -1.9759272514568118, -0.01819815373864691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0695995722679794, 0.0, -2.6020852139652106e-18, 0.003389462165048312, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00015239442292465277, 0.0, 1.0750261391432017, 0.0, 0.0, 0.0, 0.0, 0.723270756835662, 0.0, 0.0, -0.006327836838239655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002883933079346532, 0.0, 0.0, 0.00029259729201533326, 0.0, 0.9221116833914197, 0.00024309537946532535, 0.0002334262160797612, 0.00017393984133813812, 0.0010413794065854635, 0.00024309537946532535, 0.0, 0.0, 0.00024309537946532535, 0.0, -1.434609567532079e-5, -0.00033910386590785675, 0.00024309537946532535, 0.0, 0.00012154768973266267, 0.00018077131546924332, 7.871960191073443e-5, 1.434609567532079e-5, 0.00024309537946532535, 1.434609567532079e-5, 0.00012154768973266267, 0.00018077131546924332, 7.367482101391836e-5, 0.0, -0.0005748948230330005, 0.0005060545837118641, -0.0012292449451908542, 0.00012154768973266267, 0.00018077131546924332, 0.001009113828766244, 0.0, 0.0005060545837118641, 3.841390453721419e-5, 0.00012154768973266267, 0.0005927617553758909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005060545837118641, 0.00012154768973266267, 0.00012154768973266267, 0.008467507085902784, 0.00012154768973266267, 0.0, 0.0004151434279671576, 0.0, 0.0, 0.03836545362068437, 0.0, 0.007125858116354745, 0.0, 0.007125858116354745, 0.0014308785316604724, 0.0, 0.0, 0.0005912378111466442, 0.0, 0.01095920845052187, 0.0, 0.08030449223142111, 0.0, 0.0010575121954950737, 0.0291784872091742, 0.02981922693287085, -0.003389462165048312, 0.0, 0.0, 0.02981922693287085, 0.0, 0.02981922693287085, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0010575121954950737, 0.0, -0.058239840927253955, 0.0, 0.0, -0.006327836838239654, 0.0, 0.6800589970777093, 5.421010862427522e-20, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.02157342745742293, -8.673617379884035e-19, 0.0, -0.6770694914481368, -1.0, 0.0, 0.0, 0.0, 0.004610246592276799, 0.0, 0.0, 0.006327836838239654, -1.0, 3.841390453721419e-5, 0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, -499999.45869635564, 999999.0, 0.002029736063953349, 0.34043295547496377, 0.002029736063953349, 0.0, 0.0, 0.0, 0.0001523944229246528, 0.0, 0.0, -499999.45869635564, 0.0, 0.0, 0.004018640932523094, 0.0, 0.0, 0.0, 0.0, 0.0004151434279671576, 0.003433131049686376, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027903629036707955, 0.004380446312466623, 0.0, 0.0021902231562333117, 0.0, 0.0, 0.020643033230566373, 0.0, 0.0, -999998.9772225515, 999999.0, 0.0, 0.0, 0.004398733643217582, -0.006327836838239654, 0.0006420009189208561, 0.002149129211844664, 0.0009347558603392151, 0.0, 0.0, 3.841390453721419e-5, 3.841390453721419e-5, 0.009623707807690778, 0.020643033230566373, 0.009623707807690778, 0.003389462165048312, 0.0011415393273076662]",0.047283,OPTIMAL,1800
