objective_value,dual_bound,solution,time,termination,nodes,num_blocked_cycles,ceiling,time_limit,shortest_cycles,nullspace_formulation,block_limit
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.04978519713272527,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.04978519713272527,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,2.126737880337184,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,-0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.29778923470130114,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.29778923470130114,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.2544576742339291,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.5281462637825161,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.7652713138294963,45.610392,OPTIMAL,881,20,100,1800,false,false,100
0.9219480950504677,0.9219480950504677,0.0,45.610392,OPTIMAL,881,20,100,1800,false,false,100
