objective_value,dual_bound,solution,time,termination,nodes,num_blocked_cycles,ceiling,time_limit,shortest_cycles,nullspace_formulation,block_limit
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,-0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,-0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,-0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,-0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,-0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,-0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,-0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
0.9219480950504654,0.9219480950504654,-0.0,74.123027,OPTIMAL,5777,50,10000,1800,true,false,50
