objective_value,dual_bound,solution,time,termination,nodes,num_blocked_cycles,ceiling,time_limit,shortest_cycles,nullspace_formulation,block_limit
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.04978519713272525,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.04978519713272525,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,2.1267378803371817,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.2977892347013011,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.2977892347013011,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.2544576742339291,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.5281462637825158,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.7652713138294962,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,9.219480950504677e-6,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.2977892347013011,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,5.046147604918776,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,-0.2977892347013011,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
0.9219480950504675,0.9219480950504675,0.0,89.396157,OPTIMAL,4804,13,50,1800,false,false,100
