objective_loopless_fba,vars_loopless_fba,time_loopless_fba,termination_loopless_fba
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.33422682865139697,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.290094599806724,85000.006431,TIME_LIMIT
0.8769618640146436,0.290094599806724,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.19385680484975704,85000.006431,TIME_LIMIT
0.8769618640146436,6.912630914626252,85000.006431,TIME_LIMIT
0.8769618640146436,6.912630914626252,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,3.070737215444695,85000.006431,TIME_LIMIT
0.8769618640146436,0.00039112499135053103,85000.006431,TIME_LIMIT
0.8769618640146436,-0.04984914323618437,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0007822499827010621,85000.006431,TIME_LIMIT
0.8769618640146436,0.03655352441585837,85000.006431,TIME_LIMIT
0.8769618640146436,0.00019556249567526552,85000.006431,TIME_LIMIT
0.8769618640146436,-0.8813519351059006,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.000590195334481855,85000.006431,TIME_LIMIT
0.8769618640146436,-2.568179310919402,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.00039112499135053103,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.8459226757997186,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.00019556249567526552,85000.006431,TIME_LIMIT
0.8769618640146436,24.00277985042691,85000.006431,TIME_LIMIT
0.8769618640146436,0.03412434005253781,85000.006431,TIME_LIMIT
0.8769618640146436,0.00039112499135053103,85000.006431,TIME_LIMIT
0.8769618640146436,0.0001955624956752655,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.25478285339031037,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.39509850555638143,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.290094599806724,85000.006431,TIME_LIMIT
0.8769618640146436,0.0007822499827010621,85000.006431,TIME_LIMIT
0.8769618640146436,0.25478285339031037,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.25478285339031037,85000.006431,TIME_LIMIT
0.8769618640146436,0.7667865141528918,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.33422682865139697,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.04984914323618437,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.04984914323618437,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.2835954354325115,85000.006431,TIME_LIMIT
0.8769618640146436,-0.5105549197632292,85000.006431,TIME_LIMIT
0.8769618640146436,0.33422682865139697,85000.006431,TIME_LIMIT
0.8769618640146436,0.04984914323618437,85000.006431,TIME_LIMIT
0.8769618640146436,0.5105549197632292,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,8.0578755143502,85000.006431,TIME_LIMIT
0.8769618640146436,0.39509850555638143,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,-0.0,85000.006431,TIME_LIMIT
0.8769618640146436,0.0,85000.006431,TIME_LIMIT
