objective_value,dual_bound,solution,time,termination,nodes
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.04978519713272517,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.04978519713272517,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,2.1267378803371786,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.29778923470130053,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.29778923470130053,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.2544576742339287,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.528146263782515,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.765271313829495,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,9.219480950504662e-6,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.2962219229397146,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.29778923470130053,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,5.046147604918772,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.29778923470130053,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.03872181999211957,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-1.734723475976807e-18,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0460974047525232,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0460974047525232,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-1.3877787807814457e-17,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,2.12923543772669,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0064536366653532625,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.259067414709181,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.259067414709181,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.006453636665353263,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.03872181999211957,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,-0.4606052682872129,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.21486830108436664,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.2669030515690244,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.4406072921574825,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.2669030515690244,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.0,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.012739478777407338,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.012487786947458559,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.08991206602170161,336.73561,OPTIMAL,947
0.921948095050466,0.921948095050466,0.01748290172644198,336.73561,OPTIMAL,947
