presolving:
(round 1, fast)       1234 del vars, 9322 del conss, 0 add conss, 8443 chg bounds, 0 chg sides, 23 chg coeffs, 0 upgd conss, 192 impls, 0 clqs
(round 2, fast)       2153 del vars, 10691 del conss, 0 add conss, 8768 chg bounds, 2 chg sides, 198 chg coeffs, 0 upgd conss, 198 impls, 0 clqs
(round 3, fast)       2494 del vars, 10862 del conss, 0 add conss, 8845 chg bounds, 22 chg sides, 294 chg coeffs, 0 upgd conss, 198 impls, 0 clqs
(round 4, fast)       2568 del vars, 10872 del conss, 0 add conss, 8883 chg bounds, 25 chg sides, 342 chg coeffs, 0 upgd conss, 198 impls, 0 clqs
(round 5, fast)       2569 del vars, 10874 del conss, 0 add conss, 8888 chg bounds, 62 chg sides, 349 chg coeffs, 0 upgd conss, 198 impls, 0 clqs
   (0.1s) running MILP presolver
   (0.2s) MILP presolver (25 rounds): 2755 aggregations, 566 fixings, 56 bound changes
(round 6, medium)     5890 del vars, 19504 del conss, 3446 add conss, 8944 chg bounds, 63 chg sides, 349 chg coeffs, 0 upgd conss, 198 impls, 0 clqs
(round 7, fast)       5902 del vars, 19515 del conss, 3446 add conss, 8946 chg bounds, 69 chg sides, 370 chg coeffs, 0 upgd conss, 234 impls, 0 clqs
(round 8, fast)       5906 del vars, 19518 del conss, 3446 add conss, 8946 chg bounds, 70 chg sides, 370 chg coeffs, 0 upgd conss, 234 impls, 0 clqs
(round 9, exhaustive) 5906 del vars, 19523 del conss, 3446 add conss, 8946 chg bounds, 70 chg sides, 370 chg coeffs, 0 upgd conss, 234 impls, 0 clqs
(round 10, exhaustive) 5906 del vars, 19523 del conss, 3446 add conss, 8946 chg bounds, 70 chg sides, 370 chg coeffs, 1501 upgd conss, 234 impls, 0 clqs
   (0.2s) sparsify finished: 315/17192 (1.8%) nonzeros canceled - in total 315 canceled nonzeros, 343 changed coefficients, 0 added nonzeros
(round 11, exhaustive) 5906 del vars, 19523 del conss, 3446 add conss, 8946 chg bounds, 70 chg sides, 713 chg coeffs, 1501 upgd conss, 2064 impls, 0 clqs
(round 12, fast)       5910 del vars, 19528 del conss, 3446 add conss, 8972 chg bounds, 70 chg sides, 716 chg coeffs, 1501 upgd conss, 2072 impls, 0 clqs
   (0.3s) sparsify finished: 22/16851 (0.1%) nonzeros canceled - in total 337 canceled nonzeros, 386 changed coefficients, 0 added nonzeros
   (0.3s) probing: 433/1623 (26.7%) - 0 fixings, 0 aggregations, 2587 implications, 8 bound changes
   (0.3s) probing aborted: 50/50 successive totally useless probings
(round 13, exhaustive) 5911 del vars, 19528 del conss, 3446 add conss, 8991 chg bounds, 71 chg sides, 807 chg coeffs, 1501 upgd conss, 4659 impls, 0 clqs
(round 14, exhaustive) 5912 del vars, 19529 del conss, 3446 add conss, 8991 chg bounds, 72 chg sides, 817 chg coeffs, 1502 upgd conss, 4663 impls, 0 clqs
   (0.3s) sparsify finished: 2/16826 (0.0%) nonzeros canceled - in total 339 canceled nonzeros, 389 changed coefficients, 0 added nonzeros
   (0.3s) probing: 438/1623 (27.0%) - 0 fixings, 0 aggregations, 2587 implications, 8 bound changes
   (0.3s) probing aborted: 50/50 successive totally useless probings
   (0.4s) dualsparsify: 1034 nonzeros canceled
(round 15, exhaustive) 5912 del vars, 19529 del conss, 3446 add conss, 8991 chg bounds, 72 chg sides, 2429 chg coeffs, 1502 upgd conss, 4664 impls, 0 clqs
(round 16, fast)       5912 del vars, 19546 del conss, 3462 add conss, 9030 chg bounds, 72 chg sides, 2429 chg coeffs, 1502 upgd conss, 4666 impls, 0 clqs
(round 17, fast)       5933 del vars, 19546 del conss, 3462 add conss, 9039 chg bounds, 72 chg sides, 2431 chg coeffs, 1502 upgd conss, 4666 impls, 0 clqs
(round 18, exhaustive) 5933 del vars, 19546 del conss, 3462 add conss, 9060 chg bounds, 72 chg sides, 2479 chg coeffs, 1522 upgd conss, 4666 impls, 0 clqs
(round 19, medium)     5936 del vars, 19546 del conss, 3462 add conss, 9060 chg bounds, 72 chg sides, 2479 chg coeffs, 1522 upgd conss, 4707 impls, 0 clqs
(round 20, medium)     5936 del vars, 19549 del conss, 3462 add conss, 9060 chg bounds, 72 chg sides, 2479 chg coeffs, 1522 upgd conss, 4707 impls, 0 clqs
   (0.5s) probing: 1000/1623 (61.6%) - 0 fixings, 0 aggregations, 4900 implications, 8 bound changes
   (0.5s) probing: 1083/1623 (66.7%) - 0 fixings, 0 aggregations, 5212 implications, 8 bound changes
   (0.5s) probing aborted: 1000/1000 successive useless probings
   (0.5s) dualsparsify: 97 nonzeros canceled
(round 21, exhaustive) 5936 del vars, 19549 del conss, 3462 add conss, 9060 chg bounds, 72 chg sides, 2632 chg coeffs, 1522 upgd conss, 7299 impls, 0 clqs
(round 22, exhaustive) 5936 del vars, 19549 del conss, 3462 add conss, 9080 chg bounds, 72 chg sides, 2632 chg coeffs, 1540 upgd conss, 7299 impls, 0 clqs
(round 23, medium)     5945 del vars, 19549 del conss, 3462 add conss, 9080 chg bounds, 72 chg sides, 2632 chg coeffs, 1540 upgd conss, 7343 impls, 0 clqs
(round 24, medium)     5945 del vars, 19557 del conss, 3462 add conss, 9080 chg bounds, 72 chg sides, 2632 chg coeffs, 1540 upgd conss, 7343 impls, 0 clqs
   (0.5s) probing: 1183/1623 (72.9%) - 0 fixings, 0 aggregations, 5582 implications, 8 bound changes
   (0.5s) probing aborted: 1000/1000 successive useless probings
   (0.5s) dualsparsify: 13 nonzeros canceled
   (0.5s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.5s) symmetry computation finished: 67 generators found (max: 1500, log10 of symmetry group size: 24.7) (symcode time: 0.01)
(round 25, exhaustive) 5945 del vars, 19557 del conss, 3513 add conss, 9080 chg bounds, 72 chg sides, 2646 chg coeffs, 1540 upgd conss, 7710 impls, 0 clqs
presolving (26 rounds: 26 fast, 16 medium, 11 exhaustive):
 5948 deleted vars, 19558 deleted constraints, 3513 added constraints, 9080 tightened bounds, 0 added holes, 72 changed sides, 2646 changed coefficients
 7710 implications, 0 cliques
presolved problem has 3556 variables (1611 bin, 0 int, 0 impl, 1945 cont) and 3459 constraints
   1513 constraints of type <varbound>
   1898 constraints of type <linear>
     48 constraints of type <orbitope>
Presolving Time: 0.53

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  272s|  5000 |  3562 |  1568k| 305.6 |   133M | 196 |3556 |3666 |3450 |1431 |  1 | 370 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  273s|  5100 |  3636 |  1575k| 300.9 |   133M | 196 |3556 |3666 |3453 |1447 |  1 | 370 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  275s|  5200 |  3716 |  1582k| 296.5 |   133M | 196 |3556 |3667 |3465 |1479 |  1 | 371 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  276s|  5300 |  3778 |  1589k| 292.1 |   134M | 205 |3556 |3668 |3465 |1500 |  1 | 374 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  278s|  5400 |  3846 |  1596k| 288.1 |   135M | 205 |3556 |3668 |3473 |1539 |  1 | 374 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  279s|  5500 |  3930 |  1601k| 283.8 |   135M | 242 |3556 |3674 |3477 |1557 |  1 | 382 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  281s|  5600 |  4016 |  1613k| 280.9 |   138M | 242 |3556 |3681 |3425 |1636 |  1 | 389 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  284s|  5700 |  4021 |  1629k| 278.7 |   138M | 242 |3556 |3688 |3429 |1723 |  0 | 396 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  287s|  5800 |  4103 |  1651k| 277.7 |   139M | 242 |3556 |3693 |3423 |1802 |  1 | 402 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  295s|  5900 |  4177 |  1710k| 282.9 |   140M | 242 |3556 |3698 |3434 |1926 |  1 | 409 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  302s|  6000 |  4253 |  1750k| 285.0 |   141M | 242 |3556 |3707 |3427 |2030 |  0 | 418 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  305s|  6100 |  4331 |  1768k| 283.2 |   142M | 242 |3556 |3716 |   0 |2130 |  0 | 428 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  307s|  6200 |  4411 |  1786k| 281.6 |   142M | 242 |3556 |3724 |3434 |2199 |  1 | 437 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
  310s|  6300 |  4491 |  1803k| 279.7 |   142M | 242 |3556 |3727 |3440 |2284 |  1 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf |   1.07%
Restart triggered after 50 consecutive estimations that the remaining tree will be large
(run 1, node 6303) performing user restart

(restart) converted 24 cuts from the global cut pool into linear constraints

presolving:
(round 1, fast)       58 del vars, 80 del conss, 1 add conss, 78 chg bounds, 45 chg sides, 994 chg coeffs, 0 upgd conss, 7710 impls, 28 clqs
(round 2, fast)       58 del vars, 80 del conss, 1 add conss, 92 chg bounds, 49 chg sides, 1092 chg coeffs, 0 upgd conss, 7710 impls, 28 clqs
(round 3, medium)     62 del vars, 84 del conss, 1 add conss, 107 chg bounds, 51 chg sides, 1122 chg coeffs, 0 upgd conss, 7714 impls, 20 clqs
(round 4, fast)       62 del vars, 92 del conss, 1 add conss, 107 chg bounds, 58 chg sides, 1131 chg coeffs, 0 upgd conss, 7714 impls, 20 clqs
(round 5, exhaustive) 62 del vars, 97 del conss, 1 add conss, 107 chg bounds, 58 chg sides, 1131 chg coeffs, 0 upgd conss, 7714 impls, 20 clqs
(round 6, exhaustive) 62 del vars, 97 del conss, 1 add conss, 107 chg bounds, 58 chg sides, 1131 chg coeffs, 7 upgd conss, 7714 impls, 20 clqs
(round 7, exhaustive) 62 del vars, 106 del conss, 1 add conss, 107 chg bounds, 58 chg sides, 1131 chg coeffs, 7 upgd conss, 7716 impls, 20 clqs
presolving (8 rounds: 8 fast, 5 medium, 4 exhaustive):
 62 deleted vars, 106 deleted constraints, 1 added constraints, 107 tightened bounds, 0 added holes, 58 changed sides, 1132 changed coefficients
 7716 implications, 20 cliques
presolved problem has 3494 variables (1549 bin, 0 int, 0 impl, 1945 cont) and 3646 constraints
   1452 constraints of type <varbound>
     20 constraints of type <setppc>
   1906 constraints of type <linear>
     44 constraints of type <orbitope>
     60 constraints of type <logicor>
    164 constraints of type <bounddisjunction>
Presolving Time: 0.57

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  313s|     1 |     0 |  1821k|     - |   138M |   0 |3494 |3646 |3346 |   0 |  0 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  313s|     1 |     0 |  1822k|     - |   139M |   0 |3494 |3645 |3356 |  10 |  1 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  313s|     1 |     0 |  1823k|     - |   139M |   0 |3494 |3645 |3363 |  17 |  2 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  313s|     1 |     0 |  1824k|     - |   139M |   0 |3494 |3644 |3365 |  19 |  3 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  313s|     1 |     0 |  1824k|     - |   140M |   0 |3494 |3644 |3368 |  22 |  4 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  314s|     1 |     0 |  1824k|     - |   140M |   0 |3494 |3644 |3369 |  23 |  5 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  314s|     1 |     0 |  1824k|     - |   140M |   0 |3494 |3644 |3371 |  25 |  6 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  314s|     1 |     0 |  1824k|     - |   141M |   0 |3494 |3644 |3372 |  26 |  7 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  314s|     1 |     0 |  1826k|     - |   141M |   0 |3494 |3644 |3375 |  29 |  8 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  314s|     1 |     0 |  1828k|     - |   141M |   0 |3494 |3644 |3379 |  33 |  9 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  315s|     1 |     0 |  1828k|     - |   142M |   0 |3494 |3644 |3382 |  36 | 10 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  315s|     1 |     0 |  1829k|     - |   142M |   0 |3494 |3644 |3386 |  40 | 11 | 447 | 174 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  317s|     1 |     0 |  1834k|     - |   142M |   0 |3494 |3644 |3386 |  40 | 11 | 450 | 204 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  318s|     1 |     0 |  1836k|     - |   142M |   0 |3494 |3644 |3367 |  49 | 12 | 450 | 204 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  318s|     1 |     0 |  1836k|     - |   142M |   0 |3494 |3644 |3370 |  52 | 13 | 450 | 204 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  318s|     1 |     0 |  1836k|     - |   143M |   0 |3494 |3641 |3370 |  52 | 13 | 452 | 215 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  318s|     1 |     0 |  1836k|     - |   143M |   0 |3494 |3641 |3379 |  61 | 14 | 452 | 215 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  318s|     1 |     0 |  1836k|     - |   143M |   0 |3494 |3641 |3380 |  62 | 15 | 452 | 215 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  319s|     1 |     0 |  1836k|     - |   143M |   0 |3494 |3634 |3368 |  62 | 15 | 452 | 242 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  319s|     1 |     0 |  1836k|     - |   143M |   0 |3494 |3634 |3375 |  69 | 16 | 452 | 242 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  319s|     1 |     0 |  1836k|     - |   143M |   0 |3494 |3634 |3376 |  70 | 17 | 452 | 242 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  320s|     1 |     0 |  1836k|     - |   143M |   0 |3494 |3628 |3376 |  70 | 17 | 452 | 271 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  320s|     1 |     0 |  1837k|     - |   144M |   0 |3494 |3628 |3387 |  81 | 18 | 452 | 271 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  320s|     1 |     0 |  1837k|     - |   144M |   0 |3494 |3628 |3371 |  85 | 19 | 452 | 271 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  320s|     1 |     0 |  1837k|     - |   144M |   0 |3494 |3626 |3371 |  85 | 19 | 452 | 294 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  321s|     1 |     0 |  1837k|     - |   144M |   0 |3494 |3626 |3384 |  98 | 20 | 452 | 294 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  321s|     1 |     0 |  1838k|     - |   144M |   0 |3494 |3626 |3368 | 100 | 21 | 452 | 294 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  321s|     1 |     0 |  1839k|     - |   144M |   0 |3494 |3620 |3368 | 100 | 21 | 452 | 316 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  321s|     1 |     0 |  1839k|     - |   144M |   0 |3494 |3620 |3384 | 116 | 22 | 452 | 316 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  322s|     1 |     0 |  1840k|     - |   144M |   0 |3494 |3620 |3387 | 119 | 23 | 452 | 316 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  322s|     1 |     0 |  1841k|     - |   144M |   0 |3494 |3613 |3384 | 119 | 23 | 452 | 334 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  323s|     1 |     0 |  1842k|     - |   145M |   0 |3494 |3613 |3405 | 140 | 24 | 452 | 334 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  323s|     1 |     0 |  1842k|     - |   145M |   0 |3494 |3613 |3406 | 141 | 25 | 452 | 334 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  324s|     1 |     0 |  1842k|     - |   145M |   0 |3494 |3611 |3406 | 141 | 25 | 452 | 369 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  324s|     1 |     0 |  1843k|     - |   145M |   0 |3494 |3611 |3417 | 152 | 26 | 452 | 369 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  324s|     1 |     0 |  1843k|     - |   145M |   0 |3494 |3611 |3419 | 154 | 27 | 452 | 369 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  327s|     1 |     0 |  1843k|     - |   145M |   0 |3494 |3602 |3419 | 154 | 27 | 452 | 419 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  327s|     1 |     0 |  1843k|     - |   145M |   0 |3494 |3602 |3394 | 157 | 28 | 452 | 419 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  328s|     1 |     0 |  1843k|     - |   145M |   0 |3494 |3599 |3394 | 157 | 29 | 452 | 440 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  328s|     1 |     0 |  1844k|     - |   145M |   0 |3494 |3599 |3407 | 170 | 30 | 452 | 440 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  328s|     1 |     0 |  1844k|     - |   145M |   0 |3494 |3599 |3411 | 174 | 31 | 452 | 440 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  329s|     1 |     0 |  1845k|     - |   145M |   0 |3494 |3595 |3411 | 174 | 31 | 452 | 461 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  329s|     1 |     0 |  1846k|     - |   145M |   0 |3494 |3595 |3427 | 190 | 32 | 452 | 461 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  329s|     1 |     0 |  1846k|     - |   145M |   0 |3494 |3595 |3433 | 196 | 33 | 452 | 461 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  331s|     1 |     0 |  1846k|     - |   145M |   0 |3494 |3591 |3383 | 196 | 33 | 452 | 501 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  331s|     1 |     0 |  1847k|     - |   145M |   0 |3494 |3591 |3389 | 202 | 34 | 452 | 501 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  331s|     1 |     0 |  1848k|     - |   145M |   0 |3494 |3591 |3397 | 210 | 35 | 452 | 501 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  334s|     1 |     0 |  1849k|     - |   145M |   0 |3494 |3585 |3397 | 210 | 35 | 452 | 553 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  334s|     1 |     0 |  1850k|     - |   145M |   0 |3494 |3585 |3404 | 217 | 36 | 452 | 553 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  335s|     1 |     2 |  1850k|     - |   145M |   0 |3494 |3585 |3404 | 217 | 37 | 452 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  351s|   100 |    99 |  1965k| 294.4 |   146M |  22 |3494 |3598 |3367 | 423 |  2 | 465 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf | unknown
  370s|   200 |   195 |  2112k| 312.5 |   147M |  33 |3494 |3587 |3363 | 617 |  2 | 481 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
o 381s|   291 |   286 |  2188k| 319.8 |feaspump|  41 |3494 |3588 |3367 | 671 |  1 | 488 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
  382s|   300 |   295 |  2193k| 320.0 |   148M |  42 |3494 |3588 |3366 | 698 |  2 | 488 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
  391s|   400 |   389 |  2253k| 324.3 |   150M |  44 |3494 |3583 |3363 | 830 |  1 | 490 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
  396s|   500 |   481 |  2283k| 323.9 |   150M |  62 |3494 |3588 |3365 | 915 |  1 | 496 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
  403s|   600 |   573 |  2336k| 326.9 |   151M |  64 |3494 |3588 |3364 |1010 |  1 | 499 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
  410s|   700 |   667 |  2385k| 329.2 |   152M |  64 |3494 |3591 |3369 |1108 |  2 | 503 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
  417s|   800 |   755 |  2434k| 331.4 |   152M |  66 |3494 |3595 |3355 |1170 |  1 | 508 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
  423s|   900 |   839 |  2484k| 333.8 |   152M |  66 |3494 |3598 |3359 |1249 |  1 | 514 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  429s|  1000 |   909 |  2524k| 334.7 |   152M |  66 |3494 |3596 |3362 |1314 |  2 | 514 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
  436s|  1100 |   979 |  2580k| 337.8 |   152M |  66 |3494 |3608 |3359 |1360 |  0 | 527 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.29%
  449s|  1200 |  1061 |  2680k| 346.5 |   153M |  66 |3494 |3610 |3354 |1392 |  1 | 531 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.44%
  455s|  1300 |  1137 |  2727k| 348.2 |   153M |  66 |3494 |3613 |3357 |1438 |  1 | 538 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.44%
  466s|  1400 |  1229 |  2810k| 354.4 |   155M |  66 |3494 |3613 |3367 |1555 |  1 | 542 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.44%
  473s|  1500 |  1317 |  2862k| 356.6 |   155M |  66 |3494 |3615 |3370 |1729 |  1 | 548 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.65%
  478s|  1600 |  1407 |  2902k| 357.1 |   155M |  70 |3494 |3621 |3374 |1770 |  0 | 555 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.65%
  481s|  1700 |  1507 |  2928k| 355.9 |   155M |  95 |3494 |3623 |3380 |1807 |  1 | 558 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.65%
  486s|  1800 |  1599 |  2964k| 356.0 |   156M | 104 |3494 |3629 |3376 |1863 |  1 | 564 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.79%
  490s|  1900 |  1691 |  2992k| 355.0 |   156M | 104 |3494 |3638 |3372 |1906 |  1 | 574 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.79%
  493s|  2000 |  1783 |  3018k| 353.9 |   156M | 104 |3494 |3646 |3376 |1958 |  1 | 582 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.79%
  498s|  2100 |  1853 |  3058k| 354.5 |   156M | 104 |3494 |3647 |3374 |2011 |  1 | 584 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  507s|  2200 |  1943 |  3121k| 357.7 |   156M | 104 |3494 |3650 |3376 |2039 |  1 | 587 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  511s|  2300 |  2010 |  3156k| 357.6 |   157M | 104 |3494 |3658 |3373 |2065 |  1 | 595 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  516s|  2400 |  2096 |  3199k| 358.4 |   157M | 104 |3494 |3665 |3372 |2091 |  1 | 604 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  520s|  2500 |  2182 |  3234k| 358.3 |   157M | 104 |3494 |3668 |3379 |2115 |  0 | 609 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  524s|  2600 |  2264 |  3254k| 356.5 |   157M | 104 |3494 |3667 |3372 |2125 |  1 | 612 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  531s|  2700 |  2346 |  3303k| 358.1 |   158M | 108 |3494 |3675 |3375 |2158 |  1 | 622 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  535s|  2800 |  2422 |  3339k| 358.0 |   158M | 108 |3494 |3675 |3372 |2170 |  1 | 622 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  539s|  2900 |  2506 |  3368k| 357.3 |   159M | 108 |3494 |3681 |3372 |2190 |  1 | 632 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  545s|  3000 |  2600 |  3422k| 359.3 |   159M | 108 |3494 |3687 |3372 |2236 |  1 | 639 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  550s|  3100 |  2692 |  3459k| 359.4 |   159M | 108 |3494 |3693 |3373 |2260 |  1 | 645 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  555s|  3200 |  2782 |  3501k| 360.0 |   159M | 108 |3494 |3696 |3378 |2325 |  1 | 651 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  561s|  3300 |  2870 |  3546k| 361.0 |   159M | 108 |3494 |3705 |3372 |2351 |  1 | 661 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  565s|  3400 |  2958 |  3584k| 361.2 |   159M | 108 |3494 |3707 |3375 |2399 |  1 | 666 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  570s|  3500 |  3054 |  3618k| 360.9 |   159M | 108 |3494 |3711 |3377 |2455 |  1 | 672 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  574s|  3600 |  3136 |  3654k| 360.9 |   159M | 108 |3494 |3712 |3376 |2493 |  2 | 676 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  578s|  3700 |  3226 |  3693k| 361.2 |   160M | 108 |3494 |3717 |3372 |2519 |  1 | 683 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  583s|  3800 |  3318 |  3727k| 361.1 |   160M | 108 |3494 |3721 |3375 |2552 |  0 | 691 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
  589s|  3900 |  3400 |  3775k| 362.2 |   160M | 108 |3494 |3721 |3374 |2621 |  1 | 695 | 574 | 9.823963e-01 | 0.000000e+00 |    Inf |   2.80%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
